transaction_id,account_id,transaction_date,transaction_type,amount,currency,originator_country,beneficiary_country,merchant_category,account_age_days,is_new_beneficiary,transaction_description,fraud_label,fraud_type
TXN-2026-838963,ACCT-561023,2024-11-11 18:00:00,CASH_DEPOSIT,9467.75,USD,US,US,,50,False,Cash deposit at branch 670,1,STRUCTURING
TXN-2026-504868,ACCT-919234,2024-11-11 18:00:00,CASH_DEPOSIT,9133.15,USD,US,US,,61,False,Cash deposit at branch 112,1,STRUCTURING
TXN-2026-631958,ACCT-910620,2024-11-11 18:33:29,CASH_WITHDRAWAL,2543.55,USD,US,FR,,2545,False,Normal cash withdrawal,0,
TXN-2026-893612,ACCT-759176,2024-11-11 19:20:03,WIRE_INTERNATIONAL,18401.15,USD,US,US,,1145,True,Normal wire international,0,
TXN-2026-164758,ACCT-946335,2024-11-11 19:56:21,CASH_DEPOSIT,2140.92,USD,US,US,,2435,False,Normal cash deposit,0,
TXN-2026-503472,ACCT-857215,2024-11-11 22:00:00,CASH_DEPOSIT,9074.02,USD,US,US,,50,False,Cash deposit at branch 567,1,STRUCTURING
TXN-2026-727983,ACCT-295041,2024-11-11 22:00:00,CASH_DEPOSIT,9688.25,USD,US,US,,60,False,Cash deposit at branch 695,1,STRUCTURING
TXN-2026-785572,ACCT-295041,2024-11-11 22:00:00,CASH_DEPOSIT,9750.82,USD,US,US,,50,False,Cash deposit at branch 527,1,STRUCTURING
TXN-2026-448354,ACCT-145561,2024-11-11 22:34:49,WIRE_DOMESTIC,3819.49,USD,US,US,,1921,False,Normal wire domestic,0,
TXN-2026-962767,ACCT-295041,2024-11-11 23:00:00,CASH_DEPOSIT,9260.52,USD,US,US,,52,False,Cash deposit at branch 954,1,STRUCTURING
TXN-2026-586097,ACCT-895667,2024-11-11 23:31:25,CASH_DEPOSIT,2765.2,USD,US,AU,,2215,True,Normal cash deposit,0,
TXN-2026-197046,ACCT-499917,2024-11-12 00:00:00,WIRE_INTERNATIONAL,132411.88,USD,US,CN,,1546,True,Large wire to new beneficiary,1,UNUSUAL_ACTIVITY
TXN-2026-425625,ACCT-357516,2024-11-12 00:00:00,WIRE_INTERNATIONAL,169556.71,USD,VG,US,,22,True,Incoming wire transfer,1,LAYERING
TXN-2026-507980,ACCT-241021,2024-11-12 00:00:00,WIRE_INTERNATIONAL,96868.95,USD,VG,US,,10,True,Incoming wire transfer,1,LAYERING
TXN-2026-718115,ACCT-387883,2024-11-12 00:00:00,CHECK_DEPOSIT,9083.76,USD,US,US,,48,False,Incoming funds,1,RAPID_MOVEMENT
TXN-2026-616096,ACCT-888119,2024-11-12 00:00:00,WIRE_INTERNATIONAL,127992.34,USD,VG,US,,13,True,Incoming wire transfer,1,LAYERING
TXN-2026-567080,ACCT-613406,2024-11-12 00:00:00,WIRE_INTERNATIONAL,182198.93,USD,US,VG,,1959,True,Large wire to new beneficiary,1,UNUSUAL_ACTIVITY
TXN-2026-531939,ACCT-461908,2024-11-12 00:00:00,WIRE_INTERNATIONAL,198791.83,USD,PA,US,,8,True,Incoming wire transfer,1,LAYERING
TXN-2026-735242,ACCT-122097,2024-11-12 00:00:00,WIRE_DOMESTIC,14668.05,USD,US,US,,56,False,Incoming funds,1,RAPID_MOVEMENT
TXN-2026-362867,ACCT-576719,2024-11-12 00:00:00,WIRE_INTERNATIONAL,66205.5,USD,VG,US,,22,True,Incoming wire transfer,1,LAYERING
TXN-2026-417201,ACCT-499442,2024-11-12 00:00:00,WIRE_INTERNATIONAL,226033.95,USD,US,IN,,1875,True,Large wire to new beneficiary,1,UNUSUAL_ACTIVITY
TXN-2026-960085,ACCT-982023,2024-11-12 00:00:00,ACH,12173.86,USD,US,US,,58,False,Incoming funds,1,RAPID_MOVEMENT
TXN-2026-985029,ACCT-455081,2024-11-12 00:00:00,WIRE_INTERNATIONAL,80039.52,USD,VG,US,,10,True,Incoming wire transfer,1,LAYERING
TXN-2026-812120,ACCT-941415,2024-11-12 00:00:00,WIRE_INTERNATIONAL,121351.52,USD,PA,US,,12,True,Incoming wire transfer,1,LAYERING
TXN-2026-582589,ACCT-185000,2024-11-12 00:00:00,WIRE_INTERNATIONAL,177162.49,USD,US,RU,,1946,True,Large wire to new beneficiary,1,UNUSUAL_ACTIVITY
TXN-2026-598355,ACCT-693943,2024-11-12 00:00:00,WIRE_INTERNATIONAL,170177.85,USD,VG,US,,13,True,Incoming wire transfer,1,LAYERING
TXN-2026-579995,ACCT-608768,2024-11-12 00:00:00,WIRE_INTERNATIONAL,100310.45,USD,US,BZ,,1033,True,Large wire to new beneficiary,1,UNUSUAL_ACTIVITY
TXN-2026-620860,ACCT-807905,2024-11-12 00:00:00,WIRE_INTERNATIONAL,80886.25,USD,KY,US,,28,True,Incoming wire transfer,1,LAYERING
TXN-2026-872663,ACCT-430870,2024-11-12 00:00:00,WIRE_INTERNATIONAL,246826.97,USD,US,IN,,1868,True,Large wire to new beneficiary,1,UNUSUAL_ACTIVITY
TXN-2026-221660,ACCT-557629,2024-11-12 00:00:00,WIRE_INTERNATIONAL,84178.13,USD,US,TR,,1878,True,Large wire to new beneficiary,1,UNUSUAL_ACTIVITY
TXN-2026-789354,ACCT-994470,2024-11-12 00:00:00,WIRE_INTERNATIONAL,86974.99,USD,US,IN,,841,True,Large wire to new beneficiary,1,UNUSUAL_ACTIVITY
TXN-2026-380951,ACCT-878261,2024-11-12 00:00:00,WIRE_INTERNATIONAL,190715.45,USD,BZ,US,,24,True,Incoming wire transfer,1,LAYERING
TXN-2026-412170,ACCT-460663,2024-11-12 01:10:24,WIRE_DOMESTIC,18531.72,USD,US,AU,,2207,False,Normal wire domestic,0,
TXN-2026-589710,ACCT-671858,2024-11-12 01:58:20,CASH_WITHDRAWAL,1350.05,USD,US,DE,,3123,False,Normal cash withdrawal,0,
TXN-2026-496149,ACCT-241021,2024-11-12 02:00:00,WIRE_INTERNATIONAL,13014.32,USD,US,BZ,,16,True,Wire to beneficiary ACCT-436050,1,LAYERING
TXN-2026-792142,ACCT-241021,2024-11-12 02:00:00,WIRE_INTERNATIONAL,27608.13,USD,US,IN,,25,True,Wire to beneficiary ACCT-592640,1,LAYERING
TXN-2026-740967,ACCT-308496,2024-11-12 02:39:05,WIRE_INTERNATIONAL,1098.42,USD,US,CA,,2230,False,Normal wire international,0,
TXN-2026-979827,ACCT-748564,2024-11-12 02:42:22,CASH_WITHDRAWAL,2875.99,USD,US,FR,,3102,True,Normal cash withdrawal,0,
TXN-2026-554793,ACCT-878261,2024-11-12 03:00:00,WIRE_INTERNATIONAL,61134.78,USD,US,CY,,23,True,Wire to beneficiary ACCT-310394,1,LAYERING
TXN-2026-775981,ACCT-388389,2024-11-12 03:17:15,WIRE_DOMESTIC,9534.07,USD,US,GB,,2884,False,Normal wire domestic,0,
TXN-2026-939482,ACCT-344098,2024-11-12 03:58:42,WIRE_DOMESTIC,1985.01,USD,US,AU,,1383,False,Normal wire domestic,0,
TXN-2026-417459,ACCT-576719,2024-11-12 04:00:00,WIRE_INTERNATIONAL,8638.66,USD,US,MT,,9,True,Wire to beneficiary ACCT-793193,1,LAYERING
TXN-2026-415344,ACCT-127824,2024-11-12 05:15:20,CHECK_DEPOSIT,2735.85,USD,US,CA,,2261,False,Normal check deposit,0,
TXN-2026-269999,ACCT-456778,2024-11-12 05:15:53,CASH_DEPOSIT,2626.79,USD,US,JP,,1097,False,Normal cash deposit,0,
TXN-2026-348237,ACCT-174870,2024-11-12 05:54:59,CASH_DEPOSIT,2663.99,USD,US,DE,,3641,False,Normal cash deposit,0,
TXN-2026-295600,ACCT-693943,2024-11-12 08:00:00,WIRE_INTERNATIONAL,16776.22,USD,US,VG,,28,True,Wire to beneficiary ACCT-963930,1,LAYERING
TXN-2026-583298,ACCT-461908,2024-11-12 10:00:00,WIRE_INTERNATIONAL,28686.5,USD,US,CN,,23,True,Wire to beneficiary ACCT-541631,1,LAYERING
TXN-2026-927843,ACCT-455081,2024-11-12 11:00:00,WIRE_INTERNATIONAL,11174.39,USD,US,BZ,,22,True,Wire to beneficiary ACCT-799061,1,LAYERING
TXN-2026-514991,ACCT-191161,2024-11-12 11:17:48,WIRE_INTERNATIONAL,11174.07,USD,US,DE,,3419,False,Normal wire international,0,
TXN-2026-480180,ACCT-657942,2024-11-12 12:00:00,CASH_DEPOSIT,9431.57,USD,US,US,,31,False,Cash deposit at branch 936,1,STRUCTURING
TXN-2026-802382,ACCT-969693,2024-11-12 12:19:01,CHECK_DEPOSIT,3743.76,USD,US,AU,,2491,False,Normal check deposit,0,
TXN-2026-869864,ACCT-391369,2024-11-12 12:34:28,CASH_DEPOSIT,516.64,USD,US,JP,,1998,False,Normal cash deposit,0,
TXN-2026-785280,ACCT-207175,2024-11-12 12:39:42,CARD_PURCHASE,49.32,USD,US,AU,RESTAURANT,850,False,Normal card purchase,0,
TXN-2026-128206,ACCT-241021,2024-11-12 13:00:00,WIRE_INTERNATIONAL,9815.61,USD,US,MX,,10,True,Wire to beneficiary ACCT-548945,1,LAYERING
TXN-2026-981946,ACCT-857215,2024-11-12 13:00:00,CASH_DEPOSIT,9540.35,USD,US,US,,70,False,Cash deposit at branch 331,1,STRUCTURING
TXN-2026-232617,ACCT-349461,2024-11-12 14:00:00,CASH_DEPOSIT,9037.04,USD,US,US,,70,False,Cash deposit at branch 366,1,STRUCTURING
TXN-2026-346019,ACCT-461908,2024-11-12 14:00:00,WIRE_INTERNATIONAL,39528.92,USD,US,CN,,9,True,Wire to beneficiary ACCT-821411,1,LAYERING
TXN-2026-464733,ACCT-800015,2024-11-12 14:00:00,CASH_DEPOSIT,9671.58,USD,US,US,,59,False,Cash deposit at branch 264,1,STRUCTURING
TXN-2026-614064,ACCT-888119,2024-11-12 15:00:00,WIRE_INTERNATIONAL,36147.42,USD,US,IN,,17,True,Wire to beneficiary ACCT-948802,1,LAYERING
TXN-2026-837135,ACCT-581741,2024-11-12 16:31:50,ACH,259.94,USD,US,GB,,656,False,Normal ach,0,
TXN-2026-297955,ACCT-857215,2024-11-12 17:00:00,CASH_DEPOSIT,9498.52,USD,US,US,,22,False,Cash deposit at branch 961,1,STRUCTURING
TXN-2026-949352,ACCT-545554,2024-11-12 17:00:00,CARD_PURCHASE,533.16,USD,US,US,CRYPTO_EXCHANGE,57,False,Purchase at money service,1,MSB_SUSPICIOUS
TXN-2026-544692,ACCT-561023,2024-11-12 17:00:00,CASH_DEPOSIT,9162.76,USD,US,US,,41,False,Cash deposit at branch 626,1,STRUCTURING
TXN-2026-630126,ACCT-705397,2024-11-12 17:05:10,CASH_DEPOSIT,258.24,USD,US,AU,,2395,False,Normal cash deposit,0,
TXN-2026-206663,ACCT-941415,2024-11-12 18:00:00,WIRE_INTERNATIONAL,15196.53,USD,US,MT,,18,True,Wire to beneficiary ACCT-308757,1,LAYERING
TXN-2026-900527,ACCT-693943,2024-11-12 18:00:00,WIRE_INTERNATIONAL,20993.62,USD,US,CY,,27,True,Wire to beneficiary ACCT-837496,1,LAYERING
TXN-2026-539892,ACCT-603825,2024-11-12 18:00:00,CASH_DEPOSIT,9146.98,USD,US,US,,59,False,Cash deposit at branch 149,1,STRUCTURING
TXN-2026-240718,ACCT-456778,2024-11-12 18:21:28,ACH,2326.31,USD,US,AU,,2282,False,Normal ach,0,
TXN-2026-567220,ACCT-919234,2024-11-12 19:00:00,CASH_DEPOSIT,9256.19,USD,US,US,,85,False,Cash deposit at branch 189,1,STRUCTURING
TXN-2026-980605,ACCT-357516,2024-11-12 19:00:00,WIRE_INTERNATIONAL,10339.8,USD,US,VG,,10,True,Wire to beneficiary ACCT-698708,1,LAYERING
TXN-2026-848344,ACCT-133326,2024-11-12 19:01:04,WIRE_INTERNATIONAL,18251.98,USD,US,DE,,839,True,Normal wire international,0,
TXN-2026-373995,ACCT-476417,2024-11-12 19:31:08,ACH,622.26,USD,US,DE,,2099,False,Normal ach,0,
TXN-2026-811016,ACCT-472528,2024-11-12 19:32:08,WIRE_DOMESTIC,10434.94,USD,US,CA,,975,False,Normal wire domestic,0,
TXN-2026-789606,ACCT-779514,2024-11-12 19:45:18,CARD_PURCHASE,433.81,USD,US,JP,RETAIL,2257,False,Normal card purchase,0,
TXN-2026-615530,ACCT-941415,2024-11-12 20:00:00,WIRE_INTERNATIONAL,42442.05,USD,US,MX,,21,True,Wire to beneficiary ACCT-648051,1,LAYERING
TXN-2026-438083,ACCT-461908,2024-11-12 20:00:00,WIRE_INTERNATIONAL,22005.76,USD,US,BR,,10,True,Wire to beneficiary ACCT-824423,1,LAYERING
TXN-2026-491029,ACCT-349461,2024-11-12 21:00:00,CASH_DEPOSIT,9285.25,USD,US,US,,71,False,Cash deposit at branch 652,1,STRUCTURING
TXN-2026-927607,ACCT-418853,2024-11-12 21:00:00,CASH_DEPOSIT,9808.45,USD,US,US,,47,False,Cash deposit at branch 332,1,STRUCTURING
TXN-2026-113524,ACCT-438277,2024-11-12 21:00:00,CASH_DEPOSIT,9480.98,USD,US,US,,31,False,Cash deposit at branch 630,1,STRUCTURING
TXN-2026-608205,ACCT-207175,2024-11-12 21:44:23,CASH_DEPOSIT,2932.17,USD,US,US,,2542,True,Normal cash deposit,0,
TXN-2026-542519,ACCT-357516,2024-11-12 22:00:00,WIRE_INTERNATIONAL,59049.59,USD,US,VG,,12,True,Wire to beneficiary ACCT-385959,1,LAYERING
TXN-2026-195189,ACCT-800015,2024-11-12 23:00:00,CASH_DEPOSIT,9166.3,USD,US,US,,32,False,Cash deposit at branch 966,1,STRUCTURING
TXN-2026-255544,ACCT-418853,2024-11-12 23:00:00,CASH_DEPOSIT,9435.82,USD,US,US,,59,False,Cash deposit at branch 391,1,STRUCTURING
TXN-2026-740632,ACCT-895667,2024-11-12 23:15:19,CASH_DEPOSIT,2055.76,USD,US,CA,,2025,False,Normal cash deposit,0,
TXN-2026-785491,ACCT-482554,2024-11-12 23:39:42,WIRE_INTERNATIONAL,7849.38,USD,US,JP,,3476,True,Normal wire international,0,
TXN-2026-248683,ACCT-553959,2024-11-13 00:00:00,WIRE_INTERNATIONAL,101289.46,USD,US,MX,,991,True,Large wire to new beneficiary,1,UNUSUAL_ACTIVITY
TXN-2026-742705,ACCT-376002,2024-11-13 00:00:00,WIRE_INTERNATIONAL,191318.85,USD,US,CY,,1067,True,Large wire to new beneficiary,1,UNUSUAL_ACTIVITY
TXN-2026-593808,ACCT-346249,2024-11-13 00:00:00,WIRE_INTERNATIONAL,299266.37,USD,US,KY,,1955,True,Large wire to new beneficiary,1,UNUSUAL_ACTIVITY
TXN-2026-975355,ACCT-623460,2024-11-13 00:00:00,WIRE_INTERNATIONAL,243260.26,USD,US,CY,,1309,True,Large wire to new beneficiary,1,UNUSUAL_ACTIVITY
TXN-2026-945522,ACCT-871635,2024-11-13 00:00:00,WIRE_INTERNATIONAL,278340.21,USD,US,VG,,998,True,Large wire to new beneficiary,1,UNUSUAL_ACTIVITY
TXN-2026-276470,ACCT-975512,2024-11-13 00:00:00,WIRE_INTERNATIONAL,201730.66,USD,US,KY,,1929,True,Large wire to new beneficiary,1,UNUSUAL_ACTIVITY
TXN-2026-127223,ACCT-444622,2024-11-13 00:00:00,WIRE_INTERNATIONAL,228295.28,USD,US,KY,,979,True,Large wire to new beneficiary,1,UNUSUAL_ACTIVITY
TXN-2026-106087,ACCT-789969,2024-11-13 00:00:00,WIRE_INTERNATIONAL,293198.37,USD,US,KY,,1657,True,Large wire to new beneficiary,1,UNUSUAL_ACTIVITY
TXN-2026-791442,ACCT-888119,2024-11-13 01:00:00,WIRE_INTERNATIONAL,8773.56,USD,US,PA,,22,True,Wire to beneficiary ACCT-551601,1,LAYERING
TXN-2026-505977,ACCT-182627,2024-11-13 01:04:22,ACH,4078.28,USD,US,AU,,2638,False,Normal ach,0,
TXN-2026-598306,ACCT-387883,2024-11-13 02:00:00,WIRE_INTERNATIONAL,26200.38,USD,US,PA,,33,True,International wire transfer,1,RAPID_MOVEMENT
TXN-2026-370948,ACCT-357516,2024-11-13 02:00:00,WIRE_INTERNATIONAL,19591.38,USD,US,IN,,12,True,Wire to beneficiary ACCT-775591,1,LAYERING
TXN-2026-379901,ACCT-878261,2024-11-13 03:00:00,WIRE_INTERNATIONAL,25391.77,USD,US,PA,,15,True,Wire to beneficiary ACCT-820219,1,LAYERING
TXN-2026-741674,ACCT-838797,2024-11-13 03:08:20,ACH,2390.29,USD,US,FR,,634,False,Normal ach,0,
TXN-2026-829765,ACCT-461908,2024-11-13 05:00:00,WIRE_INTERNATIONAL,21267.79,USD,US,CY,,17,True,Wire to beneficiary ACCT-496086,1,LAYERING
TXN-2026-780364,ACCT-197251,2024-11-13 06:04:20,CASH_WITHDRAWAL,2566.95,USD,US,JP,,828,False,Normal cash withdrawal,0,
TXN-2026-932291,ACCT-865179,2024-11-13 06:10:41,CARD_PURCHASE,226.66,USD,US,CA,HEALTHCARE,3063,True,Normal card purchase,0,
TXN-2026-538184,ACCT-802729,2024-11-13 06:24:00,CASH_WITHDRAWAL,2565.97,USD,US,US,,513,False,Normal cash withdrawal,0,
TXN-2026-783185,ACCT-693943,2024-11-13 07:00:00,WIRE_INTERNATIONAL,52607.14,USD,US,KY,,20,True,Wire to beneficiary ACCT-795684,1,LAYERING
TXN-2026-524089,ACCT-455081,2024-11-13 07:00:00,WIRE_INTERNATIONAL,11757.07,USD,US,KY,,11,True,Wire to beneficiary ACCT-905305,1,LAYERING
TXN-2026-769883,ACCT-498591,2024-11-13 07:38:24,CASH_WITHDRAWAL,1006.19,USD,US,FR,,1679,False,Normal cash withdrawal,0,
TXN-2026-994303,ACCT-888119,2024-11-13 09:00:00,WIRE_INTERNATIONAL,14947.89,USD,US,BR,,8,True,Wire to beneficiary ACCT-134455,1,LAYERING
TXN-2026-414070,ACCT-807905,2024-11-13 10:00:00,WIRE_INTERNATIONAL,14828.51,USD,US,VG,,22,True,Wire to beneficiary ACCT-766311,1,LAYERING
TXN-2026-644103,ACCT-343962,2024-11-13 10:20:30,ACH,4680.22,USD,US,CA,,688,False,Normal ach,0,
TXN-2026-309795,ACCT-693943,2024-11-13 11:00:00,WIRE_INTERNATIONAL,30332.01,USD,US,KY,,26,True,Wire to beneficiary ACCT-640403,1,LAYERING
TXN-2026-495648,ACCT-870883,2024-11-13 11:00:00,WIRE_INTERNATIONAL,13863.77,USD,US,MT,,15,True,International wire transfer,1,RAPID_MOVEMENT
TXN-2026-480612,ACCT-770487,2024-11-13 11:11:46,CASH_DEPOSIT,1040.05,USD,US,US,,1345,True,Normal cash deposit,0,
TXN-2026-814622,ACCT-197251,2024-11-13 11:31:37,CASH_DEPOSIT,1776.0,USD,US,CA,,1592,False,Normal cash deposit,0,
TXN-2026-815706,ACCT-344098,2024-11-13 11:41:05,CASH_DEPOSIT,2763.96,USD,US,CA,,1927,False,Normal cash deposit,0,
TXN-2026-825846,ACCT-498591,2024-11-13 11:46:29,WIRE_DOMESTIC,16150.12,USD,US,GB,,1419,False,Normal wire domestic,0,
TXN-2026-166670,ACCT-357516,2024-11-13 12:00:00,WIRE_INTERNATIONAL,16699.52,USD,US,RU,,28,True,Wire to beneficiary ACCT-194693,1,LAYERING
TXN-2026-826515,ACCT-418853,2024-11-13 12:00:00,CASH_DEPOSIT,9164.05,USD,US,US,,33,False,Cash deposit at branch 265,1,STRUCTURING
TXN-2026-300852,ACCT-996677,2024-11-13 12:00:00,CASH_DEPOSIT,9012.59,USD,US,US,,50,False,Cash deposit at branch 275,1,STRUCTURING
TXN-2026-926372,ACCT-325772,2024-11-13 12:03:46,WIRE_INTERNATIONAL,18733.14,USD,US,GB,,1887,False,Normal wire international,0,
TXN-2026-812730,ACCT-581741,2024-11-13 12:13:12,WIRE_INTERNATIONAL,18652.51,USD,US,AU,,3045,True,Normal wire international,0,
TXN-2026-556538,ACCT-878261,2024-11-13 13:00:00,WIRE_INTERNATIONAL,21153.18,USD,US,MT,,27,True,Wire to beneficiary ACCT-313446,1,LAYERING
TXN-2026-834891,ACCT-876646,2024-11-13 13:33:43,WIRE_DOMESTIC,23071.22,USD,US,JP,,2242,False,Normal wire domestic,0,
TXN-2026-492650,ACCT-476417,2024-11-13 13:55:32,WIRE_INTERNATIONAL,19339.82,USD,US,JP,,2202,False,Normal wire international,0,
TXN-2026-268600,ACCT-418853,2024-11-13 14:00:00,CASH_DEPOSIT,9410.33,USD,US,US,,82,False,Cash deposit at branch 392,1,STRUCTURING
TXN-2026-853489,ACCT-124085,2024-11-13 14:00:00,WIRE_INTERNATIONAL,42003.39,USD,US,VG,,43,True,International wire transfer,1,RAPID_MOVEMENT
TXN-2026-860427,ACCT-455081,2024-11-13 15:00:00,WIRE_INTERNATIONAL,25422.3,USD,US,TR,,25,True,Wire to beneficiary ACCT-722487,1,LAYERING
TXN-2026-841484,ACCT-349461,2024-11-13 15:00:00,CASH_DEPOSIT,9332.7,USD,US,US,,18,False,Cash deposit at branch 781,1,STRUCTURING
TXN-2026-464831,ACCT-838797,2024-11-13 15:48:45,CARD_PURCHASE,48.45,USD,US,US,UTILITIES,2071,False,Normal card purchase,0,
TXN-2026-944654,ACCT-230889,2024-11-13 15:58:23,WIRE_INTERNATIONAL,8260.12,USD,US,FR,,3368,False,Normal wire international,0,
TXN-2026-701380,ACCT-807905,2024-11-13 16:00:00,WIRE_INTERNATIONAL,7170.52,USD,US,CN,,30,True,Wire to beneficiary ACCT-196424,1,LAYERING
TXN-2026-183985,ACCT-962671,2024-11-13 16:00:00,WIRE_INTERNATIONAL,20680.46,USD,US,VG,,40,True,International wire transfer,1,RAPID_MOVEMENT
TXN-2026-474754,ACCT-602248,2024-11-13 16:00:00,CASH_DEPOSIT,9555.77,USD,US,US,,25,False,Cash deposit at branch 434,1,STRUCTURING
TXN-2026-384424,ACCT-895667,2024-11-13 16:11:53,CASH_WITHDRAWAL,875.67,USD,US,AU,,3563,False,Normal cash withdrawal,0,
TXN-2026-697062,ACCT-329258,2024-11-13 16:39:34,WIRE_INTERNATIONAL,24812.52,USD,US,GB,,951,False,Normal wire international,0,
TXN-2026-583439,ACCT-603825,2024-11-13 18:00:00,CASH_DEPOSIT,9523.49,USD,US,US,,31,False,Cash deposit at branch 465,1,STRUCTURING
TXN-2026-119676,ACCT-207473,2024-11-13 18:07:14,CASH_DEPOSIT,2209.88,USD,US,JP,,974,False,Normal cash deposit,0,
TXN-2026-559381,ACCT-308496,2024-11-13 18:50:39,CASH_WITHDRAWAL,1003.98,USD,US,AU,,2214,False,Normal cash withdrawal,0,
TXN-2026-487158,ACCT-201414,2024-11-13 19:59:03,CHECK_DEPOSIT,725.02,USD,US,GB,,582,True,Normal check deposit,0,
TXN-2026-842866,ACCT-747684,2024-11-13 20:00:00,WIRE_INTERNATIONAL,36478.96,USD,US,BZ,,52,True,International wire transfer,1,RAPID_MOVEMENT
TXN-2026-236543,ACCT-844378,2024-11-13 20:00:00,CASH_DEPOSIT,9203.92,USD,US,US,,24,False,Cash deposit at branch 535,1,STRUCTURING
TXN-2026-234568,ACCT-344098,2024-11-13 20:04:20,WIRE_DOMESTIC,11524.38,USD,US,AU,,2985,False,Normal wire domestic,0,
TXN-2026-727847,ACCT-603825,2024-11-13 22:00:00,CASH_DEPOSIT,9689.8,USD,US,US,,35,False,Cash deposit at branch 656,1,STRUCTURING
TXN-2026-134385,ACCT-844378,2024-11-13 22:00:00,CASH_DEPOSIT,9388.12,USD,US,US,,79,False,Cash deposit at branch 707,1,STRUCTURING
TXN-2026-578180,ACCT-131244,2024-11-13 22:00:23,WIRE_DOMESTIC,3861.9,USD,US,JP,,2108,False,Normal wire domestic,0,
TXN-2026-874368,ACCT-270495,2024-11-13 23:00:00,CASH_DEPOSIT,9835.03,USD,US,US,,83,False,Cash deposit at branch 619,1,STRUCTURING
TXN-2026-857568,ACCT-357516,2024-11-13 23:00:00,WIRE_INTERNATIONAL,29138.88,USD,US,CY,,9,True,Wire to beneficiary ACCT-429153,1,LAYERING
TXN-2026-493417,ACCT-542417,2024-11-13 23:18:48,ACH,3584.44,USD,US,JP,,1412,False,Normal ach,0,
TXN-2026-670913,ACCT-539898,2024-11-13 23:28:38,CHECK_DEPOSIT,1877.16,USD,US,AU,,1834,True,Normal check deposit,0,
TXN-2026-180567,ACCT-536646,2024-11-14 00:00:00,WIRE_INTERNATIONAL,247857.02,USD,US,KY,,923,True,Large wire to new beneficiary,1,UNUSUAL_ACTIVITY
TXN-2026-889114,ACCT-778604,2024-11-14 00:00:00,WIRE_INTERNATIONAL,102135.45,USD,US,MT,,1615,True,Large wire to new beneficiary,1,UNUSUAL_ACTIVITY
TXN-2026-708684,ACCT-143122,2024-11-14 00:00:00,WIRE_INTERNATIONAL,133565.62,USD,US,PA,,1739,True,Large wire to new beneficiary,1,UNUSUAL_ACTIVITY
TXN-2026-121508,ACCT-193520,2024-11-14 00:00:00,WIRE_INTERNATIONAL,111661.65,USD,US,CY,,1313,True,Large wire to new beneficiary,1,UNUSUAL_ACTIVITY
TXN-2026-867080,ACCT-440698,2024-11-14 00:00:00,WIRE_INTERNATIONAL,122557.54,USD,US,MX,,1309,True,Large wire to new beneficiary,1,UNUSUAL_ACTIVITY
TXN-2026-590822,ACCT-455652,2024-11-14 00:00:00,WIRE_INTERNATIONAL,95170.8,USD,US,BZ,,1816,True,Large wire to new beneficiary,1,UNUSUAL_ACTIVITY
TXN-2026-653815,ACCT-733052,2024-11-14 01:32:57,CASH_WITHDRAWAL,2374.69,USD,US,FR,,1306,False,Normal cash withdrawal,0,
TXN-2026-862422,ACCT-183667,2024-11-14 02:26:23,WIRE_INTERNATIONAL,20935.65,USD,US,GB,,721,False,Normal wire international,0,
TXN-2026-888387,ACCT-133326,2024-11-14 02:38:28,CASH_WITHDRAWAL,1971.95,USD,US,DE,,403,False,Normal cash withdrawal,0,
TXN-2026-931145,ACCT-292664,2024-11-14 03:00:00,WIRE_INTERNATIONAL,33415.97,USD,US,VG,,44,True,International wire transfer,1,RAPID_MOVEMENT
TXN-2026-447195,ACCT-388389,2024-11-14 03:11:35,WIRE_INTERNATIONAL,21418.82,USD,US,AU,,565,False,Normal wire international,0,
TXN-2026-632342,ACCT-472528,2024-11-14 03:52:27,CASH_WITHDRAWAL,863.83,USD,US,FR,,2926,False,Normal cash withdrawal,0,
TXN-2026-597126,ACCT-678856,2024-11-14 04:49:02,WIRE_DOMESTIC,21683.43,USD,US,JP,,3016,False,Normal wire domestic,0,
TXN-2026-130170,ACCT-967442,2024-11-14 05:00:00,WIRE_INTERNATIONAL,40998.56,USD,US,PA,,29,True,International wire transfer,1,RAPID_MOVEMENT
TXN-2026-706279,ACCT-807905,2024-11-14 05:00:00,WIRE_INTERNATIONAL,11091.16,USD,US,BZ,,15,True,Wire to beneficiary ACCT-170537,1,LAYERING
TXN-2026-550955,ACCT-308496,2024-11-14 05:17:05,CHECK_DEPOSIT,776.74,USD,US,AU,,3052,False,Normal check deposit,0,
TXN-2026-925386,ACCT-807905,2024-11-14 06:00:00,WIRE_INTERNATIONAL,21103.26,USD,US,VG,,16,True,Wire to beneficiary ACCT-378035,1,LAYERING
TXN-2026-472039,ACCT-802729,2024-11-14 06:19:28,WIRE_DOMESTIC,19219.22,USD,US,CA,,1086,False,Normal wire domestic,0,
TXN-2026-995852,ACCT-241021,2024-11-14 07:00:00,WIRE_INTERNATIONAL,16981.52,USD,US,CY,,19,True,Wire to beneficiary ACCT-376185,1,LAYERING
TXN-2026-512064,ACCT-122097,2024-11-14 07:00:00,WIRE_INTERNATIONAL,44510.8,USD,US,PA,,19,True,International wire transfer,1,RAPID_MOVEMENT
TXN-2026-696707,ACCT-571029,2024-11-14 07:54:59,CHECK_DEPOSIT,1571.48,USD,US,FR,,3372,True,Normal check deposit,0,
